"REF_DATE","GEO","DGUID","North American Product Classification System (NAPCS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-01","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5433.1","","","","1"
"2016-02","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5521.6","","","","1"
"2016-03","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5837.8","","","","1"
"2016-04","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5775.5","","","","1"
"2016-05","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5727.3","","","","1"
"2016-06","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5659.0","","","","1"
"2016-07","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5112.6","","","","1"
"2016-08","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5588.3","","","","1"
"2016-09","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5731.0","","","","1"
"2016-10","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5707.7","","","","1"
"2016-11","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5819.7","","","","1"
"2016-12","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","4718.9","","","","1"
"2017-01","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5526.3","","","","1"
"2017-02","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5329.2","","","","1"
"2017-03","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","6062.6","","","","1"
"2017-04","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5629.4","","","","1"
"2017-05","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5954.5","","","","1"
"2017-06","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5628.0","","","","1"
"2017-07","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5153.7","","","","1"
"2017-08","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5427.6","","","","1"
"2017-09","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5511.0","","","","1"
"2017-10","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5803.8","","","","1"
"2017-11","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5787.9","","","","1"
"2017-12","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","4803.7","","","","1"
"2018-01","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5733.5","","","","1"
"2018-02","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5237.2","","","","1"
"2018-03","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5835.6","","","","1"
"2018-04","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5859.8","","","","1"
"2018-05","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5962.3","","","","1"
"2018-06","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5535.2","","","","1"
"2018-07","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5219.2","","","","1"
"2018-08","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5498.8","","","","1"
"2018-09","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5359.6","","","","1"
"2018-10","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5753.8","","","","1"
"2018-11","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","5309.9","","","","1"
"2018-12","Canada","2016A000011124","Total softwood and hardwood, production","Cubic metres","72","thousands","3","v1061807915","1.1","4324.4","","","","1"
"2016-01","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","136.4","","","","1"
"2016-02","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","140.4","","","","1"
"2016-03","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","157.3","","","","1"
"2016-04","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","144.2","","","","1"
"2016-05","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","144.2","","","","1"
"2016-06","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","160.6","","","","1"
"2016-07","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","114.7","","","","1"
"2016-08","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","114.5","","","","1"
"2016-09","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","108.2","","","","1"
"2016-10","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","134.7","","","","1"
"2016-11","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","142.7","","","","1"
"2016-12","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","103.0","","","","1"
"2017-01","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","107.0","","","","1"
"2017-02","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","120.6","","","","1"
"2017-03","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","150.6","","","","1"
"2017-04","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","114.3","","","","1"
"2017-05","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","140.4","","","","1"
"2017-06","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","129.2","","","","1"
"2017-07","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","105.1","","","","1"
"2017-08","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","107.4","","","","1"
"2017-09","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","131.0","","","","1"
"2017-10","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","124.0","","","","1"
"2017-11","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","144.0","","","","1"
"2017-12","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","115.2","","","","1"
"2018-01","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","105.8","","","","1"
"2018-02","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","100.4","","","","1"
"2018-03","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","118.5","","","","1"
"2018-04","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","110.3","","","","1"
"2018-05","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","123.1","","","","1"
"2018-06","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","119.1","","","","1"
"2018-07","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","74.5","","","","1"
"2018-08","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","87.8","","","","1"
"2018-09","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","109.8","","","","1"
"2018-10","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","112.7","","","","1"
"2018-11","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","103.1","","","","1"
"2018-12","Canada","2016A000011124","Total hardwood, production [24111]","Cubic metres","72","thousands","3","v1061808080","1.2","85.8","","","","1"
"2016-01","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5296.6","","","","1"
"2016-02","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5381.2","","","","1"
"2016-03","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5680.5","","","","1"
"2016-04","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5631.3","","","","1"
"2016-05","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5583.1","","","","1"
"2016-06","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5498.4","","","","1"
"2016-07","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","4997.9","","","","1"
"2016-08","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5473.8","","","","1"
"2016-09","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5622.8","","","","1"
"2016-10","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5573.0","","","","1"
"2016-11","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5677.0","","","","1"
"2016-12","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","4615.8","","","","1"
"2017-01","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5419.3","","","","1"
"2017-02","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5208.6","","","","1"
"2017-03","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5912.0","","","","1"
"2017-04","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5515.1","","","","1"
"2017-05","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5814.1","","","","1"
"2017-06","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5498.9","","","","1"
"2017-07","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5048.6","","","","1"
"2017-08","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5320.3","","","","1"
"2017-09","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5380.0","","","","1"
"2017-10","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5679.8","","","","1"
"2017-11","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5643.9","","","","1"
"2017-12","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","4688.5","","","","1"
"2018-01","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5627.8","","","","1"
"2018-02","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5136.8","","","","1"
"2018-03","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5717.2","","","","1"
"2018-04","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5749.6","","","","1"
"2018-05","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5839.2","","","","1"
"2018-06","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5416.1","","","","1"
"2018-07","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5144.7","","","","1"
"2018-08","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5410.9","","","","1"
"2018-09","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5249.7","","","","1"
"2018-10","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5641.1","","","","1"
"2018-11","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","5206.8","","","","1"
"2018-12","Canada","2016A000011124","Total softwood, production [24112]","Cubic metres","72","thousands","3","v1061808215","1.3","4238.6","","","","1"
"2016-01","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4835.0","","","","1"
"2016-02","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4867.5","","","","1"
"2016-03","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5022.2","","","","1"
"2016-04","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5128.2","","","","1"
"2016-05","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4963.9","","","","1"
"2016-06","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4881.5","","","","1"
"2016-07","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4449.7","","","","1"
"2016-08","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4897.5","","","","1"
"2016-09","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5050.9","","","","1"
"2016-10","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4980.2","","","","1"
"2016-11","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5090.6","","","","1"
"2016-12","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4176.0","","","","1"
"2017-01","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4984.2","","","","1"
"2017-02","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4744.9","","","","1"
"2017-03","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5274.2","","","","1"
"2017-04","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4964.2","","","","1"
"2017-05","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5267.6","","","","1"
"2017-06","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4924.3","","","","1"
"2017-07","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4481.7","","","","1"
"2017-08","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4806.6","","","","1"
"2017-09","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4875.4","","","","1"
"2017-10","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5147.4","","","","1"
"2017-11","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5029.4","","","","1"
"2017-12","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4253.1","","","","1"
"2018-01","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5092.2","","","","1"
"2018-02","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4644.9","","","","1"
"2018-03","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5115.4","","","","1"
"2018-04","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5078.4","","","","1"
"2018-05","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","5110.7","","","","1"
"2018-06","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4743.9","","","","1"
"2018-07","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4453.8","","","","1"
"2018-08","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4669.1","","","","1"
"2018-09","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4532.1","","","","1"
"2018-10","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4990.9","","","","1"
"2018-11","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","4524.1","","","","1"
"2018-12","Canada","2016A000011124","Spruce, pine and fir, production [2411211]","Cubic metres","72","thousands","3","v1061808230","1.4","3783.1","","","","1"
"2016-01","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","121.3","","","","1"
"2016-02","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","177.0","","","","1"
"2016-03","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","227.2","","","","1"
"2016-04","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","180.7","","","","1"
"2016-05","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","237.4","","","","1"
"2016-06","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","231.8","","","","1"
"2016-07","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","221.0","","","","1"
"2016-08","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","184.2","","","","1"
"2016-09","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","189.7","","","","1"
"2016-10","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","222.8","","","","1"
"2016-11","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","195.8","","","","1"
"2016-12","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","112.9","","","","1"
"2017-01","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-02","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-03","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","271.3","","","","1"
"2017-04","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-05","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-06","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-07","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-08","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-09","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-10","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-11","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2017-12","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2018-01","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","159.4","","","","1"
"2018-02","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","","x","","","1"
"2018-03","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","277.5","","","","1"
"2018-04","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","288.2","","","","1"
"2018-05","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","329.7","","","","1"
"2018-06","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","308.3","","","","1"
"2018-07","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","298.5","","","","1"
"2018-08","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","352.6","","","","1"
"2018-09","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","349.0","","","","1"
"2018-10","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","273.4","","","","1"
"2018-11","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","286.1","","","","1"
"2018-12","Canada","2016A000011124","Douglas fir and western larch, production [2411231]","Cubic metres","72","thousands","3","v1061808245","1.5","167.7","","","","1"
"2016-01","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2016-02","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","119.1","","","","1"
"2016-03","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","189.4","","","","1"
"2016-04","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","106.8","","","","1"
"2016-05","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","145.7","","","","1"
"2016-06","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","134.3","","","","1"
"2016-07","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2016-08","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2016-09","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","148.3","","","","1"
"2016-10","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2016-11","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","135.3","","","","1"
"2016-12","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","142.2","","","","1"
"2017-01","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","121.2","","","","1"
"2017-02","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2017-03","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2017-04","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","131.8","","","","1"
"2017-05","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","159.3","","","","1"
"2017-06","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","132.3","","","","1"
"2017-07","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","155.1","","","","1"
"2017-08","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","155.1","","","","1"
"2017-09","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","113.0","","","","1"
"2017-10","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","134.8","","","","1"
"2017-11","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","156.9","","","","1"
"2017-12","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2018-01","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
"2018-02","Canada","2016A000011124","Hemlock fir, production [2411221]","Cubic metres","72","thousands","3","v1061808260","1.6","","x","","","1"
